Label,text
3,"Піксі на Reading і Leeds

Піксі, Foo Fighters та Iron Maiden стануть хедлайнерами фестивалів Leeds та Reading цього літа.

Ця трійка рокових важковаговиків очолить програму триденного заходу в парку Брамхем, неподалік від Везербі, та на Річфілд-авеню в Редінгу. Це єдині фестивальні виступи Піксі та Iron Maiden у Великій Британії, тоді як Foo Fighters також виступлять на T In The Park. The Killers, Razorlight та Queens of the Stone Age також виступлять на обох фестивалях, які відбудуться 26-28 серпня. Інші артисти цьогорічної програми включають The Charlatans, Marilyn Manson та Kings of Leon. Група Піта Доерті Babyshambles виступить на сцені NME/Radio One разом із Kasabian, Black Rebel Motorcycle Club та Bloc Party.

Організатор Mean Fiddler повідомив, що ще багато артистів буде підтверджено для літнього заходу. ""Ми всі дуже раді повернутися до Редінга і плануємо провести чудовий час,"" - сказав Брус Діккінсон з Iron Maiden. ""Ми впевнені, що фанати також"".

Це буде перший виступ ветеранів британського металу на Reading за 23 роки. На Leeds Iron Maiden стануть хедлайнерами першого дня фестивалю в п’ятницю, Піксі виступлять у суботу, а Foo Fighters закроють захід у неділю. Піксі стануть хедлайнерами першого дня Reading, тоді як Foo Fighters виступлять у неділю, а Iron Maiden завершать цей захід. Квитки на вихідні вже в продажу за ціною 125 фунтів стерлінгів кожен."
3,"Манікс на чолі BBC 6 Music

Група Manic Street Preachers займе керівництво цифровою радіостанцією BBC 6 Music на тиждень у грудні.

Уельска група, чиї хіти включають Design For Life та If You Tolerate This, вже обрала, які записи будуть звучати з 6 по 12 грудня. Серед їхніх альбомів дня - Who's Next від The Who та Joshua Tree від U2. Група також виступить зі своїм власним живим виступом. Вони йдуть слідами Radiohead, які здійснили takeover станції на тиждень минулого року.

Басист Ніккі Уайр приєднається до Філа Джупіта під час його ранкового шоу в понеділок, 6 грудня, тоді як вокаліст і гітарист Джеймс Дін Бредфілд з'явиться в програмі Ендрю Коллінза в четвер, 9 грудня. Група також обрала документальні фільми для показу, такі як The Leonard Cohen Story та Guitar Greats - Jimmy Page. Пісні для живого концертного виступу, які вони обрали, включають Rat Race від The Specials, записану в Hammersmith Odeon у Лондоні, та Fight The Power і Rebel Without A Pause від Public Enemy. Група також відповість на запитання, надіслані електронною поштою слухачами 6 Music."
0,"Чотири британці з Гуантанмо будуть звільнені протягом кількох тижнів

Всі четверо британців, яких утримує США в Гуантанамо, будуть повернуті до Великої Британії протягом кількох тижнів, повідомив міністр закордонних справ Джек Строу у Палаті громад у вівторок.

Моаззам Бегг з Бірмінгема, а також Мартін Мубанга, Річард Бельмар і Фероз Аббасі з Лондона утримувалися США майже три роки. Вони були затримані в кубинському таборі в рамках ""війни з терором"", яку очолюють США. Пан Строу зазначив, що США погодилися звільнити чотирьох після ""інтенсивних і складних переговорів"" з приводу безпеки. Він сказав, що уряд домовлявся про повернення затриманих з 2003 року. Всі чотири сім'ї були проінформовані про їхнє повернення і брали участь у регулярних обговореннях з урядом, сказав пан Строу.

Однак він додав: ""Коли вони повернуться до Великої Британії, поліція розглядатиме можливість їх арешту відповідно до Закону про тероризм 2000 року для допиту в зв'язку з можливими терористичними діями."" Тіньовий міністр закордонних справ Майкл Анкрем привітав повернення чотирьох затриманих. Але він зазначив, що все ще існують ""серйозні питання"" як щодо можливої загрози, яку чотири особи становлять для Великої Британії, так і щодо ставлення до них під час утримання. Співголова відносин закордонних справ Ліберально-демократичної партії сер Мензіс Кемпбелл сказав, що чотирьох було врятовано з ""юридичної нікчемності"". ""Їхні цивільні права систематично і навмисно порушувалися, а їм було відмовлено в належному судочинстві.""

Азмат Бегг, батько Моаззама, подякував своїм адвокатам та британському народу за підтримку, яку він отримав під час кампанії за звільнення сина. Він додав: ""Якщо вони скоїли щось неправильне, то, звичайно, їх слід покарати, але якщо вони цього не зробили, їм не місце там."" Адвокат Луїза Крістіан, яка представляє пана Аббасі та пана Мубангу, сказала, що уряд повинен був діяти раніше. Вона зауважила: ""Вони повинні були з самого початку чітко сказати американському уряду, що той діє всупереч міжнародному праву, і що британський уряд не хотів нічого спільного з цим та бажав закриття Гуантанамо. ""Вони цього не зробили. Вони співпрацювали з цим."" Лейбористський депутат Моаззама Бегга Роджер Годссітт привітав його звільнення, але зазначив, що питання залишилися без відповіді, зокрема щодо звинувачень. На запитання про можливу компенсацію, яку Бегг і інші затримані можуть подати проти США, пан Годссітт сказав: ""Люди виходять на волю з в'язниці, коли з'ясовується, що їхнє переслідування було нездатним підтримуватися, і їм справедливо присуджуються значні суми грошей. ""Я не бачу жодної різниці в цьому випадку."" Правозахисники висловили обурення відношенням до затриманих у Кубі. Amnesty International назвала табір Дельта ""значним скандалом у сфері прав людини"" та ""іконой беззаконня"". Як Amnesty, так і група лобістів Комісії з прав людини Гуантанамо описали звільнення як ""давно запізніле"". Група захисту громадянських прав Лібертя заявила, що вони ""вельми задоволені"", але закликала уряд звільнити чоловіків, які утримуються в Великій Британії без звинувачення чи суду.

Директор Шамі Чакрабарті закликала уряд ""практикувати те, про що вони проповідують"" і або звільнити, або висунути звинувачення 12 затриманим у в'язницях Белмарш і Вудхілл. Лорд з правосуддя минулого місяця вирішив, що 12 осіб утримуються в порушення законів про права людини, але вони все ще за гратами. США також оголосили, що 48-річний австралієць Мамдух Хабіб, якого раніше звинувачували в терористичних злочинах, буде звільнений без звинувачень з табору Дельта. П'ять британських затриманих, звільнених з Гуантанамо в березні минулого року, були допитані поліцією Великої Британії перед звільненням без висунення звинувачень."
2,"Антиспам-екран знято з експлуатації

Суперечлива кампанія, спрямована на збільшення витрат на пропускну здатність спамерів шляхом заповнення їхніх сайтів даними, була припинена.

Кампанія Lycos Europe ""Люби, а не спам"" розпочалася в кінці листопада, але її тактика викликала суперечки. Lycos закрила кампанію, зазначивши, що вона була розпочата для стимулювання обговорення заходів проти спаму і досягла цієї мети. Антиспам-екран піддався критиці за заохочення вуличної активності та обходження межі закону.

Через вебсайт ""Люби, а не спам"" користувачі могли завантажити екран, який безперервно запитував дані з сайтів, згаданих у багатьох повідомленнях спаму. Вважається, що більше 100 000 людей завантажили екран, який запропонував Lycos Europe.

Компанія хотіла утримувати спам-сайти на межі їхньої загальної місткості, щоб зробити їх експлуатацію менш фінансово привабливою для спамерів. Але кампанія була суперечною з моменту свого запуску, і багато ветеранів мережі критикували її за використання тактик, схожих на спам, проти відправників спам-повідомлень. Деякі мережеві компанії почали блокувати доступ до сайту Lycos Europe на знак протесту. Моніторингова компанія Netcraft виявила, що антиспам-кампанія виявляється занадто успішною. Згідно з даними про час реакції, зібраними Netcraft, деякі з сайтів, які підпадали під атаки екрану, потрапляли офлайн через постійні запити на дані. У заяві від Lycos Europe, що анонсувала скасування програми, компанія заперечила свою провину. ""Немає ніяких доказів того, що 'Люби, а не спам' призвела до падіння будь-яких сайтів, які вона націлила,"" - йдеться в заяві. ""На момент, коли Netcraft вимірював сайти, які були, як вони стверджують, можливо, зупинені, вони насправді не входили до циклу атак 'Люби, а не спам',"" - додали в компанії. У заяві, виданій Lycos, також зазначалося, що централізована база даних, яку вони використовували, забезпечувала, щоб трафік до цільових сайтів залишав їм 5% вільної потужності. ""Ідея полягала в тому, щоб просто сповільнити сайти спамерів, і цю мету було досягнуто за допомогою кампанії,"" - сказала компанія. Багато організацій безпеки заявили, що користувачі не повинні брати участь у кампанії Lycos Europe. Закриття відбулося лише через кілька днів після того, як кампанію призупинили внаслідок спалаху критики."
0,"МакКоннел у скандалі через зауваження про п'янство

Перший міністр Шотландії сказав групі старшокласників, що пиячити ""іноді"" - це нормально.

Джек МакКоннел виступав перед більше ніж 100 учнями з шкіл Хайленду, обговорюючи проблеми пияцтва та реклами алкогольних напоїв. Його критикувала SNP за те, що він заохочує молодь п'янствувати. Однак шотландський уряд наполягав на тому, що пан МакКоннел говорив про дорослих, і його коментарі були ""визнанням того, що люди п'яніють"". Коментарі першого міністра прозвучали під час сесії запитань та відповідей у школі Гленуркарт у Івінессі, в якій брали участь учні з кількох середніх шкіл. Один з радників Хайленду, який був на заході, також захистив пана МакКоннела. Маргарет Девідсон, незалежний депутат від Лох-Несс-Вест, сказала, що перший міністр говорив дуже загально і була впевнена, що він на момент виступу говорив про дорослих.

Коли один з учнів запитав пана МакКоннела, як уряд планує боротися з пияцтвом серед підлітків, він почав свою відповідь жартом: ""Я впевнений, що в Хайленді немає пияцтва серед неповнолітніх"". Потім він заговорив про лихо запойного пияцтва та засудив безвідповідальні рекламні кампанії алкоголю. Він сказав: ""Сподіваюся, що мене не сприймуть як проповідника, але дійсно серйозна проблема на сьогодні - це запойне пияцтво і його вплив на здоров'я людей та їх здатність контролювати те, що відбувається навколо них"". Пане МакКоннел додав, що регулярно бачить звіти про наслідки запойного пияцтва, які закінчуються нападом або навіть зґвалтуваннями, і про наслідки для здоров'я від запойного пияцтва. ""Єдине, що ми збираємося зробити щось дійсно серйозне – це запойне пияцтво і безвідповідальні рекламні кампанії, які можуть призвести до цього"", - сказав він. ""Занадто багато мереж пабів, зокрема, продають занадто багато алкоголю занадто дешево і заохочують людей пити його занадто швидко. Ми маємо намір взятися за це і зробити ці рекламні кампанії незаконними в надії, що люди зможуть насолоджуватися напоєм розсудливо протягом вечора"".

Він додав: ""Безумовно, час від часу п'яніти – це нормально, але не потрібно потрапляти в ситуацію, коли людей заохочують ставати абсолютно нездатними, просто щоб зекономити трохи грошей і пити швидше"". Лідер SNP у Гольурхуді Нікола Стерджен сказала: ""Це неймовірна помилка Джека МакКоннела. Ми всі знаємо, що пияцтво серед неповнолітніх є проблемою в Шотландії, але вражає, що будь-який політик, особливо перший міністр, може заохочувати молодь п'янствувати. Перший міністр повинен негайно відкликати ці зауваження"". Але речниця уряду наполягла на тому, що пан МакКоннел зробив коментар, думаючи про дорослих, а не про молодь. ""Він говорив у контексті запойного пияцтва серед дорослих і безвідповідальних рекламних кампаній алкогольних напоїв – які призначені для осіб старше 18 років"", - сказала вона. ""Це було просто визнання того, що люди п'яніють, але що запойне пияцтво і рекламні кампанії, які його заохочують, є неприпустимими."""
4,"Чому кілька цілей краще, ніж багато

Економічні цілі, поставлені на саміті лідерів Європейського Союзу в Лісабоні в 2000 році, мали на меті допомогти Європі обігнати Сполучені Штати та стати провідною економікою світу до 2010 року.

Але лісабонські цілі стосуються набагато більшого, ніж просто економічного престижу. Для багатьох економістів і аналітиків вони стосуються забезпечення того, щоб Європа не стала глобальним економічним відстаючим. Вони також спрямовані на те, щоб Європа змогла продовжувати змагатися на рівні з зростаючими економічними гігантами Азії, Індії та Китаю, а також з економічною потужністю Сполучених Штатів. Ось чому в доповіді, опублікованій у середу, колишній прем'єр-міністр Нідерландів Вім Кок висловив термінову необхідність. Пан Кок був призначений Європейською комісією в березні цього року для оцінки того, як далеко ЄС просунувся в напрямку досягнення лісабонських цілей через п’ять років після їх встановлення. Його висновок був простим: забагато цілей буде серйозно не виконано.

Лісабон ризикує стати ""синонімом невиконаних об'єктів і зламаних обіцянок"", йдеться у його доповіді. ""Стан quo не є опцією.""

У середньо- та довгостроковій перспективі під загрозою опинилася сама сталість суспільства, яке побудувала Європа. Доповідь виходить у час, коли конкурентоспроможність Європи знижується. Прогнозується, що темп економічного зростання ЄС цього року складе 2%, а наступного — 2,4%. Хоча в Європі зросли загальні показники зайнятості, продуктивність відстає від показників США. Але для досягнення лісабонських цілей потрібні політичні зобов'язання, які жодна з держав-членів ЄС поки що не взяла на себе. Це частково сталося через стан світової економіки в останні кілька років.

Як зазначено у доповіді пана Кока: ""Часу мало залишилося з моменту підписання [лісабонської] угоди, як вже відбулася всесвітня криза на фондових ринках."" ""США пережили два роки економічного спаду та рецесії, і європейська економіка йшла слідом.""

Обставини не сприяли створенню 20 мільйонів нових робочих місць, обіцяних лідерами ЄС у Лісабоні у 2000 році. Вони також не сприяли тому, щоб уряди витрачали більше на наукові дослідження та розробки, гроші, необхідні для того, щоб ЄС зміг досягти своєї мети стати так званою ""економікою, що базується на знаннях"". ""Візія [Лісабону] є переконливою, але для її реалізації суспільство має змінитися,"" сказав Пол Хофхейнц з Лісабонської ради, групи громадянських дій, що базується в Брюсселі. ""Те, що ми бачимо, — це те, що багато людей борються зі змінами. Ви бачите, як профспілки борються зі змінами. А також асоціації роботодавців. ""Хоча вони кажуть, що підтримують зміни, багато хто насправді бореться за меншу конкуренцію, більше субсидій і менше діяльності в умовах вільного ринку.""

Але частина проблеми також була пов'язана з початковими цілями, поставленими в Лісабоні п’ять років тому. Цілі мають звичку переслідувати вас, і у випадку з Лісабоном вони охоплювали надто багато, згідно з доповіддю Віма. Економічне зростання та створення робочих місць були пов'язані з питаннями, що стосуються екологічного захисту, соціальної інтеграції та навіть безпеки на морі. Адженда була надто широкою, і в результаті нічого не було пріоритетизовано.

""Лісабон є всім і одночасно нічим,"" зазначає доповідь Кока. ""Всі відповідальні і, отже, ніхто."" Ось чому доповідь Кока рекомендує звузити лісабонські цілі до 14 ключових показників, з акцентом на створенні робочих місць і економічному зростанні. Також рекомендується, щоб Європейська комісія розробила таблицю лідерів, яка ранжує країни відповідно до кроків, які вони роблять для досягнення цілей, фактично ""називаючи, ганьблячи та прославляючи"". ""Риторика та реальні дії не завжди йдуть поруч,"" сказав пан Кок на прес-конференції, що відбулася разом з публікацією його доповіді. ""Ми більше не маємо розкоші просто обмінюватися ввічливістю один з одним.""

В одному питанні пан Кок був дуже ясний: Європейський Союз не повинен намагатися наслідувати економіку США. Європейська економічна та соціальна модель має змінитися, але не так, щоб соціальні та екологічні питання відходили на другий план щодо економічного зростання. У цьому плані лісабонська агенда заходить у невідомі води. Доповідь Кока намагається позбутися віри в те, що робочі місця повинні бути пожертвувані на вівтар економічного зростання. ""Це дуже амбіційно,"" сказав Джон Палмер, політичний директор Європейського політичного центру, організації-розуму, що базується в Брюсселі. ""Це те, що жодна розвинута економіка світу ще не намагалася зробити. Це вимагатиме абсолютно нових і інноваційних політик."" Але деякі аналітики вважають, що доповідь Кока не містить тих інноваційних політик і мислення, які потрібні для того, щоб зробити лісабонські цілі реальністю. Наприклад, вона рекомендує впроваджувати політики, які заохочують жінок і людей старшого віку залишатися на ринку праці. Але не вказується, як компанії слід переконати це зробити. Тепер це буде на плечах нового президента Європейської комісії, Жозе Мануела Баррозу, щоб впровадити рекомендації пана Кока та натиснути на уряди ЄС. Пан Баррозу заявив, що конкурентоспроможність ЄС буде його головним пріоритетом. Він очікує, що його п'ятирічний термін перебування на посаді буде оцінюватися за успіхами Європи у виконанні лісабонської агенди."
1,"Редкнапп на порозі призначення в ""Саутгемптон""

""Саутгемптон"" має намір представити Гаррі Редкнаппа в якості нового тренера на прес-конференції у середу о 15:00 за Грінвічем.

Колишній тренер ""Портсмута"" змінив Стівена Уіглі, який був звільнений від обов'язків головного тренера після всього лише однієї перемоги в 14 матчах ліги. Редкнапп, 57 років, залишив свою посаду на стадіоні ""Фраттон Парк"" 24 листопада та пообіцяв: ""Я не піду цим шляхом - жодних шансів."" Тренер ""Помпі"" Кевін Бонд, схоже, приєднається до Редкнаппа, який стане третім тренером ""Саутгемптона"" за сезон. Перший матч Редкнаппа на новій посаді відбудеться вдома проти ""Мідлсбро"" в суботу. Голова ""Портсмута"" Мілан Мандарич заявив, що він ""розчарований"" цими новинами і стверджував, що Редкнапп вів переговори з ""Саутгемптоном"" протягом ""досить тривалого часу"".

""Схоже, що ці переговори тривали досить довго"", - сказав Мандарич на офіційному сайті ""Портсмута"". ""Я здивований і трохи шокований тим, що голова ""Саутгемптона"" не подзвонив мені і не тримав у курсі"". За словами Мандарича, Редкнапп пообіцяв, що не приєднається до їхніх суперників на південь, коли покинув ""Портсмут"". ""Я сказав Гаррі: 'Сподіваюся, ти не підеш у ""Саутгемптон""', а він мені відповів: 'Однозначно ні'"", - сказав він. ""Я не можу сказати, що я злий, обурений або розгніваний, просто розчарований, але це життя Гаррі, і це його рішення"". Редкнапп став кумиром після того, як привів ""Портсмут"" до Прем'єр-ліги вперше, а потім став архітектором їхнього виживання у дебютному сезоні. Але він пішов з клубу, заявивши, що йому потрібно взяти перерву від футболу, хоча багато хто вважав, що він був незадоволений рішенням Мандарича взяти Веліміра Зайеца на посаду виконавчого директора.

Голова ""Саутгемптона"" Руперт Лоу був готовий дати колишньому директору академії Уіглі, який змінив Пола Стеррока всього через два матчі сезону, всі шанси на успіх у ""Сент-Мері"". Але результати під керівництвом Уіглі були поганими, і ""Саутгемптон"" опинився в глибоких проблемах біля дна таблиці. Коли призначення Редкнаппа буде підтверджено, він стане дев'ятим тренером ""Саутгемптона"" за вісім років."
0,"Макконел деталі про жертви цунамі у Шотландії

Не менше трьох людей зі Шотландії загинули внаслідок цунамі, а ще троє числяться зниклими безвісти, повідомив перший міністр MSP.

Ці дані були озвучені під час виступу Джака Макконела у Шотландському парламенті в середу. Він офіційно висловив співчуття Шотландії жертвам хвилі, яка накрила Індійський океан і забрала 150 000 життів. Пан Макконел також пообіцяв, що Шотландія зробить свій внесок у відновлення після катастрофи. Він повідомив, що попередні дані про загиблих і зниклих були надані поліцією.

Пан Макконел зазначив, що трагедія повинна спонукати всіх активніше боротися з глобальною бідністю і змінити світ на краще. Він висловив гордість за щедрість людей у Шотландії, які відгукнулися на заклик про допомогу, що, як очікується, незабаром перевищить 20 млн фунтів стерлінгів. Перший міністр також похвалив компанію Scottish Water за те, що вона негайно відправила бутильовану воду та п'ять великих генераторів до зони катастрофи. Шотландський уряд виділив 11 працівників для допомоги благодійним організаціям.

Але він зазначив, що Шотландія ""зробить внесок на тривалий термін"", з планами допомоги риболовецьким громадам, службам для дітей та благодійним організаціям. Він вказав, що 2005 рік повинен стати роком, коли Шотландія чітко продемонструє свою турботу про те, що відбувається з людьми в інших куточках світу, будь то Азія чи Африка. Пан Макконел також дав зрозуміти, що уряд братиме участь в кампанії Make Poverty History, яка організовується різноманітними благодійними організаціями, профспілками та церквами напередодні саміту G8 у Гленіглс у липні. Единбурзький архітектор Домінік Стефенсон став першою шотландською жертвою азійського цунамі. 27-річний чоловік відпочивав на тайському острові Ко Пі Пі разом з 24-річною Ейліною Лі, яка досі числиться безвісно зниклою."
0,"Шкільний спорт ""поновлюється"", каже прем'єр-міністр

Тоні Блер обіцяв, що ""спорт знову стає пріоритетом"" для шкіл.

Прем'єр-міністр започаткував ініціативу на суму 500 мільйонів фунтів стерлінгів, щоб шкільні спортивні клуби в Англії могли забезпечити до трьох годин додаткової активності на тиждень до 2010 року. ""Це важлива частина освіти і важлива частина здоров'я"", - сказав пан Блер. Проте консерватори стверджують, що пропозиції уряду - які включають два години фізкультури в школі для 75% учнів до 2006 року - є нереалістичними.

Останній крок спрямований на заохочення більшої різноманітності в спорті, з такими активностями, як йога та Тай Чі, які є опціями. Започатковуючи ініціативу, пан Блер пройшов курс на спритність і забив кілька м'ячів у баскетбол з учнями з жіночого спортивного коледжу Вейверлі в Саутуорці, на південь від Лондона. Він сказав: ""Треба повернути шкільний спорт. Це потрібно робити інакше, ніж 30 або 40 років тому. Це все ще дуже-дуже важливо.""

Раніше міністр освіти Чарльз Кларк сказав BBC News, що є принаймні три області, які потребують ""послідовної структури"" та ""окремого фінансування"". Це були підготовка вчителів фізкультури, створення більшої кількості спеціалізованих шкіл та розвиток партнерств для активностей, таких як міжшкільні змагання. Він додав, що уряд спочатку обіцяв ""щоб кожен учень отримував щонайменше дві години високоякісної фізичної освіти"" на тиждень. Наразі цей показник становить 62%, і уряд сподівається, що це зросте до 85% до 2008 року та 100% до 2010 року. Гроші для ініціативи будуть виділені з нового фонду на 500 мільйонів фунтів стерлінгів.

Крок на суму 500 мільйонів фунтів стерлінгів також збільшить кількість спеціалізованих спортивних коледжів з 350 до 400. Але консерватори попередили про зростання рівнів ожиріння і зазначили, що оскільки лише третина дітей займається спортом по дві години на тиждень, уряд обіцяє те, чого не може гарантувати. Тіньовий спікер з питань спорту Х'ю Робертсон сказав: ""Я підозрюю, що правильний спосіб вирішення цієї проблеми - подивитися на інший кінець спектра і спробувати дозволити клубам - там, де насправді є пристрасть до спорту - реалізувати пропозицію шкільного спорту."" Він зазначив, що більшого акценту слід приділити традиційним видам спорту, зазначивши, що в останні роки переслідувалася ""антиконкурентна спортивна програма"". Мартін Уорд, представник Асоціації директорів шкіл, сказав, що члени не люблять ""заблоковані фонди"" і що школам слід самої вирішувати, як витрачати свої гроші."
4,"Японія ледь уникнула рецесії

Економіка Японії балансувала на межі технічної рецесії в тримісячний період до вересня, свідчать дані.

Переглянуті дані вказують на зростання лише на 0,1% – і подібне зниження в попередньому кварталі. У річному вимірі дані показують річне зростання лише на 0,2%, що свідчить про набагато більш обережне відновлення, ніж передбачалося раніше. Загальновизнаною технічною ознакою рецесії є два послідовні квартали негативного зростання.

Уряд прагнув зменшити тривожні наслідки цих даних. ""Я дотримуюсь думки, що економіка Японії залишається в стадії незначної корекції на шляху до зростання, і ми будемо уважно стежити за розвитком ситуації,"" - сказав міністр економіки Хейзо Такэнака. Але в умовах зміцнення єни, що робить експорт менш конкурентоспроможним, і ознак ослаблення економічних умов у майбутньому, спостерігачі були менш оптимістичні. ""Це малює картину відновлення... набагато нерівномірнішого, ніж передбачалося раніше,"" - сказав Пол Шерд, економіст Lehman Brothers у Токіо. Поліпшення на ринку праці, очевидно, ще не відобразилося на внутрішньому попиті, приватне споживання зросло лише на 0,2% у третьому кварталі."
0,"Угода з Туреччиною ""на користь світовому миру""

Угода, що наближає Туреччину до членства в ЄС, має ""фундаментальне значення"" для миру та безпеки у світі, заявив Тоні Блер.

Ця угода, досягнута на Європейській раді минулого тижня, також спростувала твердження про конфлікт між мусульманами та християнами, зазначив пан Блер. Вона стала досягненням ""історичної британської мети"", додав він. Лідер консерваторів Майкл Говард сказав, що угода зняла будь-які припущення про те, що ЄС є ""антиісламським"".

Залучення Туреччини до ЄС створить ""безцінний міст"" між Європою та рештою світу, додав пан Говард. Але лідер консерваторів наголосив, що Конституція ЄС не була створена для прийняття такої великої країни, як Туреччина. Пан Блер був одним із провідних прихильників членства Туреччини, незважаючи на суперечки навколо цієї ідеї. Він наполіг на тому, що турецьке керівництво досягло великих успіхів у покращенні прав людини. Угода про відкриття формальних переговорів з Анкарою була досягнута незважаючи на вимогу ЄС щодо визнання Кіпру.

Було домовлено, що питання можна обговорити пізніше, але турецький прем'єр Реджеп Ердоган повинен був прийняти, що переговори не гарантують його країні повного членства в ЄС. Міжнародно визнана південна частина Кіпру є членом ЄС, але Туреччина, яка займає північний Кіпр, раніше наполягала на тому, що не підкориться вимогам щодо визнання цієї країни, називаючи це питання ""червоним рядком"". Приєднання може зайняти до 15 років, і гарантія вступу не може бути надана. Якщо Туреччина приєднається, їй можливо доведеться прийняти обмеження для обмеження міграції своїх громадян. ЄС також оголосив, що почне переговори про вступ з Хорватією у квітні 2005 року. Однак переговори почнуться лише за умови, що країна повністю співпрацює з трибуналом ООН з воєнних злочинів щодо колишньої Югославії."
